text,centroids_id,dist_score
สวัสดีครับ,0,0.0
สวัสดีครับ,0,0.0
สวัสดีครับ,0,0.0
สวัสดีค่ะ,0,0.0
สวัสดีจ้า,0,0.0
สวัสดีครับ,0,0.0
สวัสดี,0,0.0
เรียนกี่ปีจบครับ,1,7.850462293418876e-17
เรียนกี่ปีจบครับ,1,7.850462293418876e-17
เรียนกี่ปีจบ,1,7.850462293418876e-17
เรียนกี่ปีจบ,1,7.850462293418876e-17
เรียนกี่ปีจบคะ,1,7.850462293418876e-17
เรียนกี่ปีจบครับ,1,7.850462293418876e-17
เรียนกี่ปีจบคะ,1,7.850462293418876e-17
เรียนกี่ปีจบ,1,7.850462293418876e-17
เรียนกี่ปีจบ,1,7.850462293418876e-17
เรียนกี่ปีจบ,1,7.850462293418876e-17
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
เรียนแมทกี่ตัวครับ,2,2.3551386880256624e-16
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
เรียนแมทกี่ตัวคะ,2,2.3551386880256624e-16
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
เรียนแมทกี่ตัวคะ,2,2.3551386880256624e-16
เรียนแมทกี่ตัว,2,2.3551386880256624e-16
มีที่พักไหมคะ,3,0.0
มีที่พักไหม,3,0.0
มีที่พักไหม,3,0.0
มีที่พักไหมครับ,3,0.0
มีที่พักไหม,3,0.0
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน ,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหนครับ,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เปิดเทอมวันไหน,4,2.482534153247273e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมคะ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
